V1	V2	coex_TNV.tsv	ppi.tsv	coex_SPL.tsv	HP.tsv	coex_BRO.tsv	coex_GEJ.tsv	coex_SKN.tsv	coex_BRC.tsv	coex_ARG.tsv	coex_CLS.tsv	MP.tsv	coex_FIB.tsv
DYSF	NEFL	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	SLC12A6	0	1	0	0	0	0	0	0	0	0	0	0
DYSF	FLNC	0	1	0	1	0	0	0	0	0	0	1	0
DYSF	GJC2	0	0	0	0	0	0	0	0	0	1	0	0
DYSF	PLEKHG5	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	ACTA1	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	GJB1	0	0	0	0	0	0	0	1	0	0	0	0
DYSF	SH3TC2	0	0	0	0	0	0	0	1	0	0	0	0
DYSF	LRSAM1	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	HSPB8	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	SGCB	0	0	0	1	0	0	0	0	0	0	1	0
DYSF	MYOT	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	FGD4	0	0	0	1	0	0	0	0	0	0	0	0
DYSF	DNAJB2	0	0	0	1	0	0	0	0	0	0	0	0
MYH10	CAPZA2	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	DYNC1H1	0	0	0	0	0	0	0	1	0	0	0	0
MYH10	GPI	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	AMFR	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	BEX3	0	0	0	0	0	0	0	0	0	1	0	0
MYH10	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	YWHAG	0	1	0	0	1	0	0	0	0	0	0	0
MYH10	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	SPTAN1	0	0	0	0	1	0	0	1	0	0	0	0
MYH10	FLNC	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	GJC2	0	0	0	0	0	0	0	0	0	1	0	0
MYH10	DHTKD1	0	0	0	0	0	0	0	0	0	0	0	1
MYH10	AHNAK2	0	0	1	0	0	0	0	0	0	0	0	0
MYH10	KLC2	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	TUSC3	0	0	0	0	0	0	1	0	0	0	0	0
MYH10	ZNF598	0	1	0	0	0	0	0	0	0	0	0	0
MYH10	CADM3	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	NMNAT2	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	SPTBN4	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	HK1	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	ENDOD1	0	0	0	0	0	0	0	0	1	0	0	0
MYH10	GOT1	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	SLC44A2	0	0	0	0	0	0	0	0	0	0	0	1
MYH10	GABARAPL1	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	B4GALNT1	0	0	0	0	1	0	0	0	0	0	0	0
MYH10	MYH10	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	GLB1	0	0	0	1	0	0	0	0	0	0	0	0
FLNB	CAPZA2	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	CDC73	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	SPTLC2	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	SH3BP4	0	1	0	0	1	0	0	0	0	0	0	0
FLNB	SEPT9	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	TJAP1	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	WNK1	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	VCP	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	DNM2	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	EP300	0	0	0	1	0	0	0	0	0	0	0	0
FLNB	SPTAN1	1	0	0	0	0	0	0	0	0	0	0	0
FLNB	LITAF	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	HGSNAT	0	0	1	0	0	0	0	0	0	0	0	0
FLNB	FLNC	0	1	0	0	1	0	0	0	0	0	0	0
FLNB	ZDHHC9	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	ARHGAP19	1	0	0	0	1	0	0	0	0	0	0	0
FLNB	INF2	1	0	0	0	0	0	0	0	0	0	0	0
FLNB	GJC2	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	RCAN2	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	AHNAK2	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	ZNF598	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	CRTC3	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	DAG1	0	1	0	0	0	0	1	0	0	0	0	0
FLNB	GJB1	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	SH3TC2	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	ATP1A1	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	CADM3	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	PTPDC1	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	MYO9B	0	0	0	0	1	0	0	0	0	0	0	0
FLNB	GABARAPL1	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	FLNB	0	1	0	0	0	0	0	0	0	0	0	0
RAN	DCAF8	0	1	0	0	0	0	0	0	0	0	0	0
RAN	RANBP6	0	1	0	0	0	1	0	0	0	0	0	0
RAN	DARS2	0	0	1	0	0	0	0	0	0	0	0	0
RAN	CDC73	0	1	0	0	0	0	0	0	0	0	0	0
RAN	AIFM1	0	0	1	0	0	0	0	0	0	0	0	1
RAN	GPI	0	0	1	0	0	0	0	0	0	0	0	0
RAN	TDP1	0	0	1	0	0	0	0	0	0	0	0	1
RAN	MTMR2	0	0	0	0	0	0	0	0	0	0	0	1
RAN	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
RAN	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
RAN	SUCLA2	0	0	0	0	0	0	0	1	0	0	0	0
RAN	FXN	0	0	1	0	0	0	0	0	0	0	0	0
RAN	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
RAN	VRK1	0	1	0	0	0	0	0	0	0	0	0	1
RAN	RTN4	0	0	0	0	0	0	0	1	0	0	0	0
RAN	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
RAN	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
RAN	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
RAN	EP300	0	1	0	0	0	0	0	0	0	0	0	0
RAN	SUMO1	0	1	0	0	0	0	0	1	0	0	0	1
RAN	TRPV4	0	1	0	0	0	0	0	0	0	0	0	0
RAN	NEFL	0	1	0	0	0	0	0	0	0	0	0	0
RAN	PINX1	0	0	0	0	0	0	1	0	0	0	0	0
RAN	R3HDM4	1	0	0	0	0	0	0	0	0	0	0	0
RAN	PPP1CA	0	0	1	0	0	0	0	0	0	0	0	1
RAN	SLC50A1	1	0	0	0	0	0	1	0	0	0	0	0
RAN	STIP1	0	0	0	0	0	0	0	0	0	0	0	1
RAN	TAGLN2	1	0	0	0	0	0	0	0	0	0	0	0
RAN	HK1	1	0	0	0	0	0	0	0	0	0	0	0
RAN	RAN	0	1	0	0	0	0	0	0	0	0	0	0
CD93	GLB1	0	0	1	0	0	0	0	0	0	0	0	0
CD93	GNS	0	0	1	0	0	0	0	0	0	0	0	0
CD93	ATP6AP1	0	0	1	0	0	0	0	0	0	0	0	0
CD93	SPTLC2	0	0	1	0	0	0	0	0	0	0	0	0
CD93	PSAP	0	0	1	0	0	0	0	0	0	0	0	0
CD93	FGD4	0	0	1	0	0	0	0	0	0	0	0	0
CD93	DYSF	1	0	0	0	0	0	0	0	0	0	0	0
YARS1	POLR3B	0	0	1	0	0	0	0	0	0	0	0	0
YARS1	CIAPIN1	0	0	0	0	0	1	0	0	0	0	0	0
YARS1	PSAT1	0	0	1	0	0	0	0	0	0	0	0	1
YARS1	MFN2	0	0	0	0	0	0	0	0	1	0	0	0
YARS1	RANBP6	0	0	0	0	0	0	0	0	1	0	0	0
YARS1	PRPS1	0	0	0	0	0	0	1	0	0	0	0	0
YARS1	DEDD2	0	0	0	0	0	0	0	0	0	0	0	1
YARS1	RNF4	0	0	0	0	0	1	0	0	0	0	0	0
YARS1	VCP	0	0	1	0	0	0	0	0	1	0	0	0
YARS1	TPM3	0	0	0	0	0	0	1	0	0	0	0	0
YARS1	YWHAG	0	0	0	0	0	0	1	0	0	0	0	1
YARS1	PINX1	0	0	0	0	0	0	1	0	0	0	0	0
YARS1	PPIP5K1	0	0	0	0	0	0	0	0	0	0	0	1
YARS1	ZNF598	0	0	0	0	0	0	0	0	0	0	0	1
YARS1	STIP1	0	0	0	0	0	0	1	0	0	0	0	0
YARS1	BAG3	1	0	0	0	0	0	0	0	0	0	0	0
YARS1	GOT1	0	0	0	0	0	0	0	0	0	0	0	1
YARS1	HSPD1	1	0	0	0	0	0	0	0	0	0	0	0
TUBG1	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	APOL2	0	0	0	0	0	0	0	0	1	0	0	0
TUBG1	SIGMAR1	0	0	0	0	0	0	0	1	0	0	0	0
TUBG1	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	GOT2	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	GPI	0	0	0	0	1	0	0	0	0	0	0	0
TUBG1	TDP1	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	HINT1	0	0	0	0	0	1	0	0	0	0	0	0
TUBG1	DEDD2	0	0	0	0	0	0	0	0	1	0	0	0
TUBG1	PNKP	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	VRK1	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	HNRNPU	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	GTPBP1	0	0	0	0	0	0	0	1	0	0	0	0
TUBG1	ARFGEF2	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	PINX1	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	SPTAN1	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	APP	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	R3HDM4	1	0	0	0	0	0	1	0	0	0	0	0
TUBG1	DHTKD1	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	KLC2	0	0	0	0	1	0	0	0	0	0	0	0
TUBG1	SLC25A22	1	0	0	0	0	0	0	0	0	0	0	1
TUBG1	DAG1	0	0	0	1	0	0	0	0	0	0	0	0
TUBG1	PPP1CA	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	SLC50A1	1	0	0	0	0	0	1	0	0	0	0	0
TUBG1	MARS1	1	0	0	0	0	0	0	0	1	0	0	0
TUBG1	LRSAM1	0	0	0	0	1	0	0	0	0	0	0	0
TUBG1	STIP1	0	1	0	0	0	0	0	0	1	0	0	1
TUBG1	EZR	0	0	0	0	0	0	0	0	0	0	0	1
TUBG1	SORD	0	0	0	0	0	0	0	0	1	0	0	0
TUBG1	CCT5	0	1	0	0	0	0	0	0	0	0	0	0
TUBG1	MAPKBP1	0	0	0	0	0	0	0	0	1	0	0	0
TUBG1	HSPD1	0	1	0	1	0	0	0	0	0	0	0	0
TUBG1	YARS1	0	0	0	0	0	0	1	0	0	0	0	0
TUBG1	TUBG1	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	GLB1	0	0	1	0	0	0	0	0	1	0	0	0
SORT1	FNDC3A	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	RETREG1	0	0	0	0	1	0	0	0	0	0	0	0
SORT1	MORC2	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	YARS	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	GNS	0	0	1	0	0	0	0	0	0	0	0	0
SORT1	ATP6AP1	0	0	1	0	0	0	0	0	0	0	0	0
SORT1	MTMR2	0	0	0	0	1	0	0	0	0	0	0	0
SORT1	SPTLC2	0	0	1	0	1	0	0	0	0	0	0	0
SORT1	SH3BP4	0	0	0	0	0	0	0	1	0	0	0	0
SORT1	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	AMFR	0	0	0	0	0	0	1	0	0	0	0	0
SORT1	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	PSAP	0	0	1	0	0	0	0	0	0	0	0	0
SORT1	APTX	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	ERBIN	0	0	0	0	0	0	0	1	0	0	0	0
SORT1	INF2	0	0	0	0	1	0	0	0	0	0	0	0
SORT1	DHTKD1	1	0	0	0	0	0	0	0	0	0	0	0
SORT1	UTRN	0	0	0	0	0	0	0	1	0	0	0	0
SORT1	NGF	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	DAG1	0	0	0	0	0	0	0	0	1	0	0	0
SORT1	FBLN5	1	0	0	0	0	0	0	0	0	0	0	0
SORT1	ATP1A1	1	0	0	0	0	0	0	0	1	0	0	0
SORT1	PTPDC1	0	0	0	0	1	0	0	0	0	0	0	0
SORT1	FGD4	0	0	1	0	0	0	0	0	0	0	0	0
SORT1	TRIM2	0	0	0	0	1	0	0	0	0	0	0	0
SORT1	SLC44A2	0	0	0	0	0	0	1	0	0	0	0	0
SORT1	SBF2	0	1	0	0	0	0	0	0	0	0	0	0
SORT1	CD93	0	0	1	0	0	0	0	0	0	0	0	0
SORT1	SORT1	0	1	0	0	0	0	0	0	0	0	0	0
SYNGR1	GPI	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
SYNGR1	FRMPD4	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	BEX3	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	MAP1A	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	HACE1	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	INF2	1	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	GJC2	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	GULP1	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	KLC2	0	0	0	0	1	0	0	0	0	1	0	0
SYNGR1	TOM1L2	1	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	SLC25A22	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	CRELD1	0	0	0	0	0	0	0	1	0	0	0	0
SYNGR1	SGCB	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	CADM3	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	NMNAT2	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	SORD	1	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	SPTBN4	0	0	0	0	1	0	0	1	0	1	0	0
SYNGR1	DST	0	0	0	0	0	0	0	0	0	1	0	0
SYNGR1	HK1	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	MAPKBP1	0	0	0	0	0	0	0	1	0	0	0	0
SYNGR1	GOT1	0	0	0	0	1	0	0	0	0	0	0	0
SYNGR1	SLC44A2	0	0	0	0	0	0	0	0	0	0	0	1
SYNGR1	DNAJB2	0	0	0	0	0	0	1	1	0	0	0	0
SYNGR1	BIN1	0	0	0	0	0	0	0	1	0	0	0	0
SYNGR1	B4GALNT1	0	0	0	0	1	0	0	0	0	1	0	0
SYNGR1	MYH10	0	0	0	0	1	0	0	0	0	1	0	0
SYNGR1	FLNB	1	0	0	0	0	0	0	0	0	0	0	0
KRAS	NARS1	0	0	1	0	0	0	0	0	0	1	0	0
KRAS	IGHMBP2	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	GJB2	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	AFG3L2	0	0	0	0	0	1	0	0	0	1	0	0
KRAS	CNST	0	0	0	0	0	0	0	1	0	0	0	0
KRAS	SETX	0	0	0	0	0	0	0	0	1	0	0	0
KRAS	GNS	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	FIG4	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	SRPK2	0	1	1	0	0	0	0	1	0	0	0	0
KRAS	MFN1	0	0	0	0	0	1	0	0	0	0	0	1
KRAS	SPAST	0	0	1	0	0	0	0	1	0	0	0	0
KRAS	LMNA	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	MTMR2	0	0	0	0	0	0	0	0	1	0	0	0
KRAS	USP9X	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	AMFR	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	KIF1B	0	0	0	0	0	1	0	0	0	0	0	0
KRAS	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	SUCLA2	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	CALM1	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	YAP1	0	1	0	0	0	1	0	0	0	0	0	0
KRAS	MED23	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	PAFAH1B1	0	0	0	1	0	1	0	0	0	0	0	0
KRAS	YWHAQ	0	0	0	0	0	0	0	1	0	0	0	0
KRAS	AIMP1	0	0	0	0	0	0	1	0	1	0	0	0
KRAS	TRIM24	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	TPM3	0	0	0	0	0	0	0	0	1	0	0	0
KRAS	GTPBP1	0	0	0	0	0	1	0	0	0	0	0	0
KRAS	PIK3CB	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	DHX9	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	EP300	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ERBIN	0	0	1	0	0	1	0	0	1	0	0	0
KRAS	RASSF5	0	1	1	0	0	0	0	0	0	0	0	0
KRAS	ARL6IP1	0	0	0	0	1	0	0	0	0	0	0	0
KRAS	HNRNPF	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	APP	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	ELOVL5	0	0	1	0	0	0	0	0	0	0	0	0
KRAS	OXR1	1	0	1	0	0	0	1	0	0	0	0	0
KRAS	ATP1A1	0	0	0	0	0	0	0	0	0	0	0	1
KRAS	HK1	0	0	0	0	0	1	0	0	0	0	0	0
KRAS	CCT5	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	GATA6	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ABCD3	0	1	0	0	0	0	1	0	0	0	0	1
KRAS	HSPD1	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	TRIM2	0	0	0	0	0	0	0	1	0	0	0	0
KRAS	SBF2	1	0	0	0	0	0	0	0	0	0	0	0
KRAS	MYH10	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	FLNB	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	KRAS	0	1	0	0	0	0	0	0	0	0	0	0
TCEAL4	SPTLC1	0	1	0	0	0	0	0	0	0	0	0	0
TCEAL4	AIFM1	0	0	0	0	0	0	0	1	0	0	0	0
TCEAL4	HINT1	0	0	0	0	0	0	0	1	0	0	0	0
TCEAL4	USP9X	0	0	0	0	0	1	0	0	0	0	0	0
TCEAL4	SH3BP4	0	0	1	0	0	0	0	0	0	0	0	0
TCEAL4	ATL1	0	0	0	0	0	1	0	0	0	0	0	0
TCEAL4	DHTKD1	1	0	0	0	0	0	0	0	0	0	0	0
TCEAL4	DAG1	0	0	1	0	0	0	0	0	0	0	0	0
TCEAL4	FBLN5	0	0	1	0	0	0	0	0	0	0	0	0
TCEAL4	SGCB	0	0	1	0	0	0	0	0	0	0	0	0
TCEAL4	ENDOD1	0	0	1	0	0	0	0	0	0	0	0	0
TCEAL4	FGD4	0	0	0	0	0	0	1	0	0	0	0	0
TCEAL4	SLC44A2	0	0	0	0	0	0	0	0	1	0	0	0
TCEAL4	GABARAPL1	0	0	1	0	0	0	0	0	0	0	0	0
SCO2	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	SARS1	0	0	0	0	0	0	0	0	0	0	0	1
SCO2	HSCB	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	SDHA	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	SURF1	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	HERC2	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	AIFM1	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	POLG	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	TGOLN2	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	DEDD2	0	0	0	0	0	0	0	0	0	0	0	1
SCO2	SEPT9	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	EIF2B2	0	0	0	0	0	0	0	0	0	0	0	1
SCO2	FXN	0	0	0	0	0	0	0	0	0	0	0	1
SCO2	NXF1	0	0	0	0	0	0	0	1	0	0	0	0
SCO2	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	PSAP	0	0	0	1	0	0	0	0	0	0	0	0
SCO2	PINX1	0	0	0	0	0	0	0	0	0	0	0	1
SCO2	APP	0	1	0	0	0	0	0	0	0	0	0	0
SCO2	SLC50A1	0	0	0	0	0	1	0	0	0	0	0	0
SCO2	CRELD1	0	0	0	0	0	0	0	1	0	0	0	0
SCO2	DNAJB2	0	0	0	0	0	0	0	1	0	0	0	0
SCO2	BIN1	0	0	0	0	0	0	0	1	0	0	0	0
KIF1A	SCN11A	0	0	0	0	0	0	0	0	0	1	0	0
KIF1A	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	NEFH	0	0	0	0	0	1	0	0	0	0	0	0
KIF1A	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	HSCB	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	SYT2	0	0	0	0	0	0	0	0	1	0	0	0
KIF1A	RETREG1	0	1	0	1	0	0	0	0	0	0	0	0
KIF1A	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	SETX	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	GBA2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	ACO2	0	0	0	1	1	0	0	1	0	0	0	0
KIF1A	FIG4	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SACS	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	GAN	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	PRPS1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	AARS	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	KIF1B	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	WNK1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SBF1	0	0	0	0	1	0	0	1	0	0	0	0
KIF1A	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	CTDP1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	DNM2	0	0	0	0	0	0	0	1	0	0	0	0
KIF1A	NTRK1	0	1	0	0	0	0	0	0	1	0	0	0
KIF1A	ATL1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SPG7	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SPTAN1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SLC12A6	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	TAFA5	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	ARHGAP19	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	GJC2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	DDHD1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	KLC2	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	TOM1L2	0	0	0	0	0	0	0	1	0	0	0	0
KIF1A	MAL	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	VAT1L	0	0	0	0	0	1	0	0	0	1	0	0
KIF1A	GPR37L1	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	GJB1	1	0	0	1	0	0	0	0	0	0	0	0
KIF1A	SH3TC2	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	SCN9A	0	0	0	1	0	0	0	0	1	0	0	0
KIF1A	ATP1A1	0	1	0	0	0	0	0	0	0	0	0	0
KIF1A	CADM3	1	0	0	0	0	0	0	0	1	0	0	0
KIF1A	NEFM	0	0	0	0	0	0	0	0	0	1	0	0
KIF1A	SPTBN4	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	MPZ	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	PTPDC1	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	SGSM2	0	0	0	0	0	0	0	1	0	0	0	0
KIF1A	CCT5	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	KIF5A	0	0	0	1	0	0	0	0	1	1	0	0
KIF1A	PRKCA	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	PMP2	1	0	0	0	0	0	0	0	0	0	0	0
KIF1A	HSPD1	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	FGD4	0	0	0	1	0	0	0	0	0	0	0	0
KIF1A	KIF1A	0	1	0	0	0	0	0	0	0	0	0	0
EGR2	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	SYT2	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	SETX	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	MORC2	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	YARS	0	0	0	1	0	0	0	0	0	0	0	0
EGR2	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
