V1	V2	MP.tsv	ppi.tsv	coex_HRV.tsv	coex_ATT.tsv	coex_STM.tsv	HP.tsv	drugs_KEGG.tsv	coex_CLT.tsv	coex_HRA.tsv	coex_ATA.tsv	coex_EMC.tsv	co-essential.tsv	coex_ARG.tsv	coex_KDN.tsv	coex_ADS.tsv	coex_VGN.tsv	coex_GEJ.tsv	coex_ITI.tsv	coex_WBL.tsv	coex_BRB.tsv	coex_THY.tsv
ALPK3	LAMA4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	ANK2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	CACNA1C	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	DMD	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	ACTN2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ALPK3	CAP2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	JPH2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	SYNE1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPK3	MYPN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ALPK3	RYR2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	ILK	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	BAG3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	FLNA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	TPM1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ALPK3	NEXN	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPK3	LMOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTO1	VEZF1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MTO1	MRPL3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MTO1	SCO2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MTO1	COX15	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MTO1	MRPL44	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MTO1	NDUFAF1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
MTO1	TMPO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MTO1	AARS2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MTO1	LMOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	GPD1L	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TSFM	MRPL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	SCO2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	COX15	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	NDUFAF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	PPCS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
TSFM	DOLK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TSFM	MTO1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SDHA	GET3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SDHA	GPD1L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	MRPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SDHA	SCO2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SDHA	CASQ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	COX15	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDHA	MRPL44	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
SDHA	NDUFAF1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
SDHA	KLHL24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDHA	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	PSEN1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SDHA	ANK2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	LMNA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	PPCS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SDHA	DSP	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	CAP2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	PLN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	CALM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SDHA	AKAP9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDHA	RYR2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	ILK	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDHA	JUP	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	TTN	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	TPM1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	RBM20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	FHOD3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
SDHA	AARS2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	MTO1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHA	TSFM	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTNNA3	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	TECRL	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	GPD1L	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	HACD1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	LAMA4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	ANK2	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	ACTC1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	CACNA1C	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	DSP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	DMD	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	KCND3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	DSG2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	ACTN2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	JPH2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	SYNE1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	CALM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	RYR2	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	ILK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	JUP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	TTN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	FLNA	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	SCN5A	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	TPM1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	RBM20	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	FHOD3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	NEXN	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	LMOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3	ALPK3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CTNNA3	SDHA	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	HACD1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	CASQ2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	MYL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CRYAB	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CRYAB	LAMA4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	ANK2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	LMNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	ACTC1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	CACNA1C	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	ACTN2	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
CRYAB	CAP2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	JPH2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	SYNE1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	PLN	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	TNNC1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
CRYAB	MYPN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	RYR2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	BAG3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	TTN	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	FLNA	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	SCN5A	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	TPM1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	NEXN	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	LMOD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CRYAB	ALPK3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	CTNNA3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYAB	CRYAB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	CASQ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCAP	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	LMNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	ACTC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	ACTN2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	TNNC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	MYPN	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	RYR2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	TTN	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	NEXN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	LMOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE3	CALM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KCNE3	CALM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNE3	GPD1L	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNE3	NDUFAF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNE3	ANK2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNE3	TMPO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE3	DSC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNE3	KIF20A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
NUP155	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	TECRL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	TMEM168	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	COX15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NUP155	NDUFAF1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	PSEN1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	LMNA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	RYR2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	TMPO	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NUP155	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP155	MTO1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
NUP155	CTNNA3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	CASQ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	ACTC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
TNNT2	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	ACTN2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	HCN4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TNNC1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
TNNT2	MYPN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	RYR2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TTN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TPM1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	FHOD3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	NEXN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	LMOD2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT2	TCAP	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CALM3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TECRL	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CASQ2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYH7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRDN	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ACTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
TRDN	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CALM1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	RYR2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	JUP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TTN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SCN5A	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	LMOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRDN	CTNNA3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TCAP	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TNNT2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CALM3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	TECRL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
