Node	Cluster	Color	Origin
Foy M	15	#BEBADA	Author
Gottdiener JS	15	#BEBADA	Author
Kabagambe EK	15	#BEBADA	Author
Jensen RA	15	#BEBADA	Author
Garcia M	15	#BEBADA	Author
Cornelis M	15	#BEBADA	Author
Mattei J	15	#BEBADA	Author
Muraki I	15	#BEBADA	Author
Pan A	15	#BEBADA	Author
Doria A	15	#BEBADA	Author
Imamura F	15	#BEBADA	Author
Rai SK	15	#BEBADA	Author
Tsai MY	15	#BEBADA	Author
van Dam RM	15	#BEBADA	Author
Mackey RH	15	#BEBADA	Author
Wilkinson JE	15	#BEBADA	Author
Wu H	15	#BEBADA	Author
Wu JH	15	#BEBADA	Author
Wu JHY	15	#BEBADA	Author
Zhu L	15	#BEBADA	Author
Giovannucci EL	16	#FB8072	Author
Loda M	16	#FB8072	Author
Mucci LA	16	#FB8072	Author
Ebot EM	16	#FB8072	Author
Gerke T	16	#FB8072	Author
Kantoff PW	16	#FB8072	Author
Fiorentino M	16	#FB8072	Author
Rider JR	16	#FB8072	Author
Sinnott JA	16	#FB8072	Author
Andersson SO	16	#FB8072	Author
Finn S	16	#FB8072	Author
Andren O	16	#FB8072	Author
Finn SP	16	#FB8072	Author
Markt SC	16	#FB8072	Author
Martin NE	16	#FB8072	Author
Tyekucheva S	16	#FB8072	Author
Clinton SK	16	#FB8072	Author
Gerke TA	16	#FB8072	Author
Bango C	16	#FB8072	Author
Bowden M	16	#FB8072	Author
Lis R	16	#FB8072	Author
Downer MK	16	#FB8072	Author
Gonzalez-Feliciano AG	16	#FB8072	Author
Graff RE	16	#FB8072	Author
Lotan TL	16	#FB8072	Author
Parmigiani G	16	#FB8072	Author
Stopsack KH	16	#FB8072	Author
Simon TG	16	#FB8072	Author
Carlsson J	16	#FB8072	Author
Epstein MM	16	#FB8072	Author
Giunchi F	16	#FB8072	Author
Elfandy H	16	#FB8072	Author
Guard HE	16	#FB8072	Author
Batista JL	16	#FB8072	Author
Chowdhury-Paulino IM	16	#FB8072	Author
Lis RT	16	#FB8072	Author
McGrath CB	16	#FB8072	Author
Pettersson A	16	#FB8072	Author
Pernar CH	16	#FB8072	Author
Shui IM	16	#FB8072	Author
Sweeney CJ	16	#FB8072	Author
Kim H	16	#FB8072	Author
Wilson KM	16	#FB8072	Author
Zadra G	16	#FB8072	Author
Vander Heiden MG	16	#FB8072	Author
Lee GM	16	#FB8072	Author
Peisch S	16	#FB8072	Author
Pollak M	16	#FB8072	Author
Vaselkiv JB	16	#FB8072	Author
Albanes D	17	#80B1D3	Author
Conti DV	17	#80B1D3	Author
Cybulski C	17	#80B1D3	Author
Thibodeau SN	17	#80B1D3	Author
Giovannucci E	17	#80B1D3	Author
Riboli E	17	#80B1D3	Author
Tangen CM	17	#80B1D3	Author
Henderson BE	17	#80B1D3	Author
Khaw KT	17	#80B1D3	Author
Wang G	17	#80B1D3	Author
Travis RC	17	#80B1D3	Author
Gronberg H	17	#80B1D3	Author
Hoover RN	17	#80B1D3	Author
Kolonel LN	17	#80B1D3	Author
Nielsen SF	17	#80B1D3	Author
Gaziano JM	17	#80B1D3	Author
Kote-Jarai Z	17	#80B1D3	Author
Penney KL	17	#80B1D3	Author
Stanford JL	17	#80B1D3	Author
Koutros S	17	#80B1D3	Author
Key TJ	17	#80B1D3	Author
Kibel AS	17	#80B1D3	Author
Eeles RA	17	#80B1D3	Author
Park JY	17	#80B1D3	Author
Schleutker J	17	#80B1D3	Author
Neal DE	17	#80B1D3	Author
Turman C	17	#80B1D3	Author
Vega A	17	#80B1D3	Author
Batra J	17	#80B1D3	Author
Cancel-Tassin G	17	#80B1D3	Author
Cannon-Albright L	17	#80B1D3	Author
Claessens F	17	#80B1D3	Author
Blot WJ	17	#80B1D3	Author
Donovan JL	17	#80B1D3	Author
FitzGerald LM	17	#80B1D3	Author
Ingles SA	17	#80B1D3	Author
Goodman PJ	17	#80B1D3	Author
Kaneva R	17	#80B1D3	Author
Kogevinas M	17	#80B1D3	Author
Cook MB	17	#80B1D3	Author
Maier C	17	#80B1D3	Author
Pandha H	17	#80B1D3	Author
Pashayan N	17	#80B1D3	Author
Schaid DJ	17	#80B1D3	Author
Lin HY	17	#80B1D3	Author
Geybels MS	17	#80B1D3	Author
Sorensen KD	17	#80B1D3	Author
Sheng X	17	#80B1D3	Author
Kim J	17	#80B1D3	Author
Siddiq A	17	#80B1D3	Author
Usmani N	17	#80B1D3	Author
Weinstein S	17	#80B1D3	Author
Stampfer M	17	#80B1D3	Author
Stern MC	17	#80B1D3	Author
Wiklund F	17	#80B1D3	Author
Stevens VL	17	#80B1D3	Author
Brook MN	17	#80B1D3	Author
Dadaev T	17	#80B1D3	Author
Cuk K	17	#80B1D3	Author
De Ruyck K	17	#80B1D3	Author
Gamulin M	17	#80B1D3	Author
Grindedal EM	17	#80B1D3	Author
Hamilton RJ	17	#80B1D3	Author
Hamdy FC	17	#80B1D3	Author
Hsing AW	17	#80B1D3	Author
Logothetis CJ	17	#80B1D3	Author
Lu YJ	17	#80B1D3	Author
Menegaux F	17	#80B1D3	Author
Newcomb LF	17	#80B1D3	Author
Razack A	17	#80B1D3	Author
Roobol MJ	17	#80B1D3	Author
Saunders EJ	17	#80B1D3	Author
Ma J	17	#80B1D3	Author
Schumacher FR	17	#80B1D3	Author
Martin RM	17	#80B1D3	Author
Townsend PA	17	#80B1D3	Author
Shen J	17	#80B1D3	Author
Aly M	17	#80B1D3	Author
Benlloch S	17	#80B1D3	Author
Carpten J	17	#80B1D3	Author
Clements JA	17	#80B1D3	Author
Cussenot O	17	#80B1D3	Author
Holleczek B	17	#80B1D3	Author
Hennis AJ	17	#80B1D3	Author
Isaacs WB	17	#80B1D3	Author
Kittles RA	17	#80B1D3	Author
Luedeke M	17	#80B1D3	Author
McDonnell SK	17	#80B1D3	Author
Michael A	17	#80B1D3	Author
Freedman M	17	#80B1D3	Author
Mitev V	17	#80B1D3	Author
Murphy AB	17	#80B1D3	Author
Nemesure B	17	#80B1D3	Author
Lin DW	17	#80B1D3	Author
Ostrander EA	17	#80B1D3	Author
Machiela MJ	17	#80B1D3	Author
Neslund-Dudas C	17	#80B1D3	Author
Rosenstein BS	17	#80B1D3	Author
Paulo P	17	#80B1D3	Author
Sipeky C	17	#80B1D3	Author
Slavov C	17	#80B1D3	Author
Rybicki BA	17	#80B1D3	Author
Wang Y	17	#80B1D3	Author
Van Den Eeden SK	17	#80B1D3	Author
Wilkens L	17	#80B1D3	Author
Witte JS	17	#80B1D3	Author
Xu J	17	#80B1D3	Author
Ahmed M	17	#80B1D3	Author
Al Olama AA	17	#80B1D3	Author
Anokian E	17	#80B1D3	Author
Aukim-Hastie C	17	#80B1D3	Author
Auvinen A	17	#80B1D3	Author
Bisbjerg R	17	#80B1D3	Author
Borre M	17	#80B1D3	Author
Burnet N	17	#80B1D3	Author
Cardoso M	17	#80B1D3	Author
Castano-Vinyals G	17	#80B1D3	Author
Chambers S	17	#80B1D3	Author
Cieza-Borrella C	17	#80B1D3	Author
Clements J	17	#80B1D3	Author
Darst BF	17	#80B1D3	Author
De Meerleer G	17	#80B1D3	Author
Drake BF	17	#80B1D3	Author
Eklund M	17	#80B1D3	Author
Feng N	17	#80B1D3	Author
Finelli A	17	#80B1D3	Author
Fleshner NE	17	#80B1D3	Author
Fowke JH	17	#80B1D3	Author
Goh C	17	#80B1D3	Author
Gomez-Caamano A	17	#80B1D3	Author
Govindasami K	17	#80B1D3	Author
Han Y	17	#80B1D3	Author
Hoffmann TJ	17	#80B1D3	Author
Hu JF	17	#80B1D3	Author
Horvath L	17	#80B1D3	Author
Huff C	17	#80B1D3	Author
Iversen P	17	#80B1D3	Author
Jenster G	17	#80B1D3	Author
Joniau S	17	#80B1D3	Author
Justice AC	17	#80B1D3	Author
Kierzek A	17	#80B1D3	Author
Kolb S	17	#80B1D3	Author
Koudou YA	17	#80B1D3	Author
Huang H	17	#80B1D3	Author
Kulis T	17	#80B1D3	Author
Larkin S	17	#80B1D3	Author
Lessel D	17	#80B1D3	Author
Lim J	17	#80B1D3	Author
Leach RJ	17	#80B1D3	Author
Llorca J	17	#80B1D3	Author
Madduri RK	17	#80B1D3	Author
Maehle L	17	#80B1D3	Author
Mao X	17	#80B1D3	Author
Mensah JE	17	#80B1D3	Author
Moya L	17	#80B1D3	Author
Multigner L	17	#80B1D3	Author
Nordstrom T	17	#80B1D3	Author
Orntoft TF	17	#80B1D3	Author
Ost P	17	#80B1D3	Author
Ostrer H	17	#80B1D3	Author
Mucci L	17	#80B1D3	Author
Parent ME	17	#80B1D3	Author
Parliament M	17	#80B1D3	Author
Jordahl KM	17	#80B1D3	Author
Petrovics G	17	#80B1D3	Author
Pharoah P	17	#80B1D3	Author
Roder MA	17	#80B1D3	Author
Rodriguez AA	17	#80B1D3	Author
Schnoeller T	17	#80B1D3	Author
Singhal S	17	#80B1D3	Author
Pomerantz M	17	#80B1D3	Author
Steele L	17	#80B1D3	Author
Sun Z	17	#80B1D3	Author
Szulkin R	17	#80B1D3	Author
Tammela TLJ	17	#80B1D3	Author
Thompson IM Jr	17	#80B1D3	Author
Tilley W	17	#80B1D3	Author
Van den Broeck T	17	#80B1D3	Author
van Schaik RHN	17	#80B1D3	Author
Wan P	17	#80B1D3	Author
Watya S	17	#80B1D3	Author
Tammela TL	17	#80B1D3	Author
West CM	17	#80B1D3	Author
Wokolorczyk D	17	#80B1D3	Author
Wu S	17	#80B1D3	Author
Xiao Y	17	#80B1D3	Author
Zhao H	17	#80B1D3	Author
Yeboah ED	17	#80B1D3	Author
Conti D	17	#80B1D3	Author
Zhang HW	17	#80B1D3	Author
Rich SS	18	#FDB462	Author
Moll M	18	#FDB462	Author
Rotter JI	18	#FDB462	Author
Guo X	18	#FDB462	Author
Psaty BM	18	#FDB462	Author
Lutz SM	18	#FDB462	Author
Brody JA	18	#FDB462	Author
Smith JA	18	#FDB462	Author
Fornage M	18	#FDB462	Author
Kooperberg C	18	#FDB462	Author
Reiner AP	18	#FDB462	Author
Redline S	18	#FDB462	Author
Kardia SLR	18	#FDB462	Author
Barnes KC	18	#FDB462	Author
Taylor KD	18	#FDB462	Author
Chen YI	18	#FDB462	Author
Castaldi P	18	#FDB462	Author
Kaplan R	18	#FDB462	Author
Bis JC	18	#FDB462	Author
Morrison AC	18	#FDB462	Author
Hwang SJ	18	#FDB462	Author
Li X	18	#FDB462	Author
Li Y	18	#FDB462	Author
Arnett DK	18	#FDB462	Author
Loos RJF	18	#FDB462	Author
Correa A	18	#FDB462	Author
Heckbert SR	18	#FDB462	Author
Faul JD	18	#FDB462	Author
Weir DR	18	#FDB462	Author
Choquet H	18	#FDB462	Author
Curran JE	18	#FDB462	Author
Gharib SA	18	#FDB462	Author
de Mutsert R	18	#FDB462	Author
Laurie CC	18	#FDB462	Author
Mook-Kanamori DO	18	#FDB462	Author
Irvin MR	18	#FDB462	Author
Levy D	18	#FDB462	Author
Oelsner EC	18	#FDB462	Author
Peyser PA	18	#FDB462	Author
Raffield LM	18	#FDB462	Author
Sitlani CM	18	#FDB462	Author
Smith NL	18	#FDB462	Author
Wiggins KL	18	#FDB462	Author
Avery CL	18	#FDB462	Author
Ashley-Koch AE	18	#FDB462	Author
Gu CC	18	#FDB462	Author
He J	18	#FDB462	Author
Cummings SR	18	#FDB462	Author
Duggirala R	18	#FDB462	Author
Hou L	18	#FDB462	Author
Durda P	18	#FDB462	Author
Jukema JW	18	#FDB462	Author
Mathias RA	18	#FDB462	Author
Kim W	18	#FDB462	Author
de Vries PS	18	#FDB462	Author
Graff M	18	#FDB462	Author
Johnson AD	18	#FDB462	Author
Boorgula MP	18	#FDB462	Author
Cade BE	18	#FDB462	Author
Gogarten SM	18	#FDB462	Author
Jain D	18	#FDB462	Author
Johnson WC	18	#FDB462	Author
Mitchell BD	18	#FDB462	Author
Palmer ND	18	#FDB462	Author
Lange LA	18	#FDB462	Author
Kardia SL	18	#FDB462	Author
de Andrade M	18	#FDB462	Author
Sotoodehnia N	18	#FDB462	Author
Liu C	18	#FDB462	Author
Busch EL	18	#FDB462	Author
Stewart JD	18	#FDB462	Author
Vasan RS	18	#FDB462	Author
Becker LC	18	#FDB462	Author
Blackwell TW	18	#FDB462	Author
Carson AP	18	#FDB462	Author
Bowden DW	18	#FDB462	Author
Conomos MP	18	#FDB462	Author
Evans DS	18	#FDB462	Author
Choi SH	18	#FDB462	Author
Duan Q	18	#FDB462	Author
Floyd JS	18	#FDB462	Author
Ford I	18	#FDB462	Author
Albert CM	18	#FDB462	Author
de las Fuentes L	18	#FDB462	Author
Garrett ME	18	#FDB462	Author
Haring B	18	#FDB462	Author
Jorgenson E	18	#FDB462	Author
Kelly TN	18	#FDB462	Author
Kenny EE	18	#FDB462	Author
Gao Y	18	#FDB462	Author
Lange L	18	#FDB462	Author
Liu S	18	#FDB462	Author
Daya M	18	#FDB462	Author
Hancock DB	18	#FDB462	Author
Li-Gao R	18	#FDB462	Author
McHugh CP	18	#FDB462	Author
Peralta JM	18	#FDB462	Author
Chavan S	18	#FDB462	Author
Pankratz N	18	#FDB462	Author
Rafaels N	18	#FDB462	Author
Schwartz DA	18	#FDB462	Author
Lin HJ	18	#FDB462	Author
Sturmer T	18	#FDB462	Author
Sofer T	18	#FDB462	Author
Trompet S	18	#FDB462	Author
Tracy RP	18	#FDB462	Author
Whitsel EA	18	#FDB462	Author
Wang X	18	#FDB462	Author
Telen MJ	18	#FDB462	Author
Johnson EO	18	#FDB462	Author
Yanek LR	18	#FDB462	Author
Arvanitis M	18	#FDB462	Author
Becker DM	18	#FDB462	Author
Bielak LF	18	#FDB462	Author
Battle A	18	#FDB462	Author
Abecasis G	18	#FDB462	Author
Casanova R	18	#FDB462	Author
Chen F	18	#FDB462	Author
Cassano PA	18	#FDB462	Author
Choi E	18	#FDB462	Author
Chung RH	18	#FDB462	Author
Chen YD	18	#FDB462	Author
Cushman M	18	#FDB462	Author
David SP	18	#FDB462	Author
Aguet F	18	#FDB462	Author
Cornell E	18	#FDB462	Author
Deng S	18	#FDB462	Author
Connor T,	18	#FDB462	Author
Elgart M	18	#FDB462	Author
Ellinor PT	18	#FDB462	Author
Faraday N	18	#FDB462	Author
Deka R	18	#FDB462	Author
Freedman BI	18	#FDB462	Author
Custer B	18	#FDB462	Author
Eicher JD	18	#FDB462	Author
Gerszten RE	18	#FDB462	Author
Goodarzi MO	18	#FDB462	Author
Hall ME	18	#FDB462	Author
Chen MH	18	#FDB462	Author
Hidalgo B	18	#FDB462	Author
Hrytsenko Y	18	#FDB462	Author
Gabriel S	18	#FDB462	Author
Jang SK	18	#FDB462	Author
Jiang B	18	#FDB462	Author
Jaeger BC	18	#FDB462	Author
Johnsen JM	18	#FDB462	Author
Kelly S	18	#FDB462	Author
Kelly T	18	#FDB462	Author
Chami N	18	#FDB462	Author
Hsiung CA	18	#FDB462	Author
Khunsriraksakul C	18	#FDB462	Author
Konkle BA	18	#FDB462	Author
Kerr KF	18	#FDB462	Author
Im HK	18	#FDB462	Author
Kors JA	18	#FDB462	Author
Lane J	18	#FDB462	Author
Laurie CA	18	#FDB462	Author
Kurniansyah N	18	#FDB462	Author
Flores C	18	#FDB462	Author
Chan A	18	#FDB462	Author
Gabrielsen ME	18	#FDB462	Author
Lappalainen T	18	#FDB462	Author
Lloyd-Jones D	18	#FDB462	Author
Liu DJ	18	#FDB462	Author
Buschur KL	18	#FDB462	Author
Graham Barr R	18	#FDB462	Author
McArdle PF	18	#FDB462	Author
McGarvey ST	18	#FDB462	Author
Cole JW	18	#FDB462	Author
Lloyd-Jones DM	18	#FDB462	Author
Lyons G	18	#FDB462	Author
Mendez-Giraldez R	18	#FDB462	Author
Moon JY	18	#FDB462	Author
Minster RL	18	#FDB462	Author
Napier MD	18	#FDB462	Author
Naseri T	18	#FDB462	Author
Cheng I	18	#FDB462	Author
Jaiswal S	18	#FDB462	Author
Newman AB	18	#FDB462	Author
Johnson DA	18	#FDB462	Author
Mariani S	18	#FDB462	Author
Peloso GM	18	#FDB462	Author
Papanicolaou GJ	18	#FDB462	Author
Reupena MS	18	#FDB462	Author
Rice KM	18	#FDB462	Author
Roach J	18	#FDB462	Author
Shea B	18	#FDB462	Author
Seyerle AA	18	#FDB462	Author
Shadyab AH	18	#FDB462	Author
Sheu WH	18	#FDB462	Author
Simon N	18	#FDB462	Author
Soliman EZ	18	#FDB462	Author
Stott DJ	18	#FDB462	Author
Stricker BH	18	#FDB462	Author
Sims M	18	#FDB462	Author
Sun F	18	#FDB462	Author
Sun X	18	#FDB462	Author
Tiwari HK	18	#FDB462	Author
Lin H	18	#FDB462	Author
Stilp AM	18	#FDB462	Author
Jiang Y	18	#FDB462	Author
Vrieze S	18	#FDB462	Author
Reed RM	18	#FDB462	Author
Weng LC	18	#FDB462	Author
Wilson JG	18	#FDB462	Author
Weeks DE	18	#FDB462	Author
Young KA	18	#FDB462	Author
Young KL	18	#FDB462	Author
Zhao W	18	#FDB462	Author
Weinstock JS	18	#FDB462	Author
Guan W	18	#FDB462	Author
Raghavan S	18	#FDB462	Author
St-Onge MP	18	#FDB462	Author
Tang H	18	#FDB462	Author
Thornton TA	18	#FDB462	Author
Tukpah AC	18	#FDB462	Author
Wang TJ	18	#FDB462	Author
Watson H	18	#FDB462	Author
Wheeler HE	18	#FDB462	Author
Zollner S	18	#FDB462	Author
Hankinson SE	19	#B3DE69	Author
Rosner BA	19	#B3DE69	Author
Rice MS	19	#B3DE69	Author
Ngo LH	19	#B3DE69	Author
Chlebowski RT	19	#B3DE69	Author
LaCroix AZ	19	#B3DE69	Author
Bertone-Johnson ER	19	#B3DE69	Author
Schonberg MA	19	#B3DE69	Author
Davis RB	19	#B3DE69	Author
Li VW	19	#B3DE69	Author
Marcantonio ER	19	#B3DE69	Author
McCarthy EP	19	#B3DE69	Author
Nelson RA	19	#B3DE69	Author
Fowler EE	19	#B3DE69	Author
Hecht JL	19	#B3DE69	Author
Mu Y	19	#B3DE69	Author
Purdue-Smithe AC	19	#B3DE69	Author
Qian J	19	#B3DE69	Author
Warner ET	19	#B3DE69	Author
Zeleznik O	19	#B3DE69	Author
Wolfson EA	19	#B3DE69	Author
Whitcomb BW	19	#B3DE69	Author
Poole EM	20	#FCCDE5	Author
Tworoger SS	20	#FCCDE5	Author
Gao YT	20	#FCCDE5	Author
Cook LS	20	#FCCDE5	Author
Goodman MT	20	#FCCDE5	Author
Karlan BY	20	#FCCDE5	Author
Pearce CL	20	#FCCDE5	Author
Schildkraut JM	20	#FCCDE5	Author
Terry KL	20	#FCCDE5	Author
Moysich KB	20	#FCCDE5	Author
Bandera EV	20	#FCCDE5	Author
Berchuck A	20	#FCCDE5	Author
Goode EL	20	#FCCDE5	Author
Doherty JA	20	#FCCDE5	Author
Menon U	20	#FCCDE5	Author
Wentzensen N	20	#FCCDE5	Author
Gentry-Maharaj A	20	#FCCDE5	Author
Gayther SA	20	#FCCDE5	Author
Cunningham JM	20	#FCCDE5	Author
Kelemen LE	20	#FCCDE5	Author
Le ND	20	#FCCDE5	Author
Levine DA	20	#FCCDE5	Author
Modugno F	20	#FCCDE5	Author
Pejovic T	20	#FCCDE5	Author
Rossing MA	20	#FCCDE5	Author
Sellers TA	20	#FCCDE5	Author
Song H	20	#FCCDE5	Author
Lissowska J	20	#FCCDE5	Author
Risch HA	20	#FCCDE5	Author
Hogdall E	20	#FCCDE5	Author
Jensen A	20	#FCCDE5	Author
Kiemeney LA	20	#FCCDE5	Author
Lester J	20	#FCCDE5	Author
Ramus SJ	20	#FCCDE5	Author
Thompson PJ	20	#FCCDE5	Author
Pharoah PD	20	#FCCDE5	Author
Whittemore AS	20	#FCCDE5	Author
Bogdanova N	20	#FCCDE5	Author
Cramer DW	20	#FCCDE5	Author
Heitz F	20	#FCCDE5	Author
Eccles D	20	#FCCDE5	Author
Kupryjanczyk J	20	#FCCDE5	Author
Kjaer SK	20	#FCCDE5	Author
Ness RB	20	#FCCDE5	Author
Odunsi K	20	#FCCDE5	Author
Pike MC	20	#FCCDE5	Author
Sieh W	20	#FCCDE5	Author
Olson SH	20	#FCCDE5	Author
Wilkens LR	20	#FCCDE5	Author
Bisogna M	20	#FCCDE5	Author
Butzow R	20	#FCCDE5	Author
Bjorge L	20	#FCCDE5	Author
Dansonka-Mieszkowska A	20	#FCCDE5	Author
Durst M	20	#FCCDE5	Author
Edwards RP	20	#FCCDE5	Author
Fridley BL	20	#FCCDE5	Author
Hein A	20	#FCCDE5	Author
Hildebrandt MA	20	#FCCDE5	Author
Iversen ES	20	#FCCDE5	Author
McGuire V	20	#FCCDE5	Author
Lawrenson K	20	#FCCDE5	Author
Salvesen HB	20	#FCCDE5	Author
Rothstein JH	20	#FCCDE5	Author
Orlow I	20	#FCCDE5	Author
Vergote I	20	#FCCDE5	Author
Vierkant RA	20	#FCCDE5	Author
Yang H	20	#FCCDE5	Author
Aben KK	20	#FCCDE5	Author
Carty K	20	#FCCDE5	Author
du Bois A	20	#FCCDE5	Author
Glasspool R	20	#FCCDE5	Author
Massuger LF	20	#FCCDE5	Author
McLaughlin JR	20	#FCCDE5	Author
Monteiro AN	20	#FCCDE5	Author
Narod SA	20	#FCCDE5	Author
Paul J	20	#FCCDE5	Author
Siddiqui N	20	#FCCDE5	Author
Brinton LA	20	#FCCDE5	Author
Setiawan VW	20	#FCCDE5	Author
Wang-Gohrke S	20	#FCCDE5	Author
Freedman ML	20	#FCCDE5	Author
Tyrer JP	20	#FCCDE5	Author
Woo YL	20	#FCCDE5	Author
Bruinsma F	20	#FCCDE5	Author
Dicks E	20	#FCCDE5	Author
Harrington P	20	#FCCDE5	Author
Harter P	20	#FCCDE5	Author
Hogdall CK	20	#FCCDE5	Author
Kellar M	20	#FCCDE5	Author
Krakstad C	20	#FCCDE5	Author
Lee AW	20	#FCCDE5	Author
Leminen A	20	#FCCDE5	Author
Liang D	20	#FCCDE5	Author
Lu K	20	#FCCDE5	Author
Lundvall L	20	#FCCDE5	Author
McNeish I	20	#FCCDE5	Author
Pelttari LM	20	#FCCDE5	Author
Runnebaum IB	20	#FCCDE5	Author
Permuth JB	20	#FCCDE5	Author
Schwaab I	20	#FCCDE5	Author
Shvetsov YB	20	#FCCDE5	Author
Tangen IL	20	#FCCDE5	Author
van Altena AM	20	#FCCDE5	Author
Schernhammer E	20	#FCCDE5	Author
Van Nieuwenhuysen E	20	#FCCDE5	Author
Walsh C	20	#FCCDE5	Author
Tyrer J	20	#FCCDE5	Author
Wicklund KG	20	#FCCDE5	Author
Wu X	20	#FCCDE5	Author
Li Q	20	#FCCDE5	Author
Antonenkova N	20	#FCCDE5	Author
Campbell IG	20	#FCCDE5	Author
Eilber U	20	#FCCDE5	Author
Hosono S	20	#FCCDE5	Author
Ji BT	20	#FCCDE5	Author
Lambrechts S	20	#FCCDE5	Author
Lele S	20	#FCCDE5	Author
Nedergaard L	20	#FCCDE5	Author
Orsulic S	20	#FCCDE5	Author
Permuth-Wey J	20	#FCCDE5	Author
Rzepecka IK	20	#FCCDE5	Author
Weber RP	20	#FCCDE5	Author
Baker H	20	#FCCDE5	Author
Bean Y	20	#FCCDE5	Author
Cannioto R	20	#FCCDE5	Author
Carney ME	20	#FCCDE5	Author
Hasmad HN	20	#FCCDE5	Author
Hogdall C	20	#FCCDE5	Author
Kar SP	20	#FCCDE5	Author
Kelley JL	20	#FCCDE5	Author
Larson MC	20	#FCCDE5	Author
McNeish IA	20	#FCCDE5	Author
Monteiro A	20	#FCCDE5	Author
Rosen B	20	#FCCDE5	Author
Timorek A	20	#FCCDE5	Author
Tsai YY	20	#FCCDE5	Author
Edwards TL	20	#FCCDE5	Author
Winham SJ	20	#FCCDE5	Author
Bean YT	20	#FCCDE5	Author
Bernardini MQ	20	#FCCDE5	Author
Brenton JD	20	#FCCDE5	Author
Chen K	20	#FCCDE5	Author
Chen YA	20	#FCCDE5	Author
Cramer D	20	#FCCDE5	Author
DeFazio A	20	#FCCDE5	Author
Despierre E	20	#FCCDE5	Author
Earp M	20	#FCCDE5	Author
Grownwald J	20	#FCCDE5	Author
Hazelett D	20	#FCCDE5	Author
Huntsman DG	20	#FCCDE5	Author
Huang RY	20	#FCCDE5	Author
Kennedy CJ	20	#FCCDE5	Author
Lu KH	20	#FCCDE5	Author
May T	20	#FCCDE5	Author
Moffitt M	20	#FCCDE5	Author
Ness R	20	#FCCDE5	Author
Phelan C	20	#FCCDE5	Author
Plisiecka-Halasa J	20	#FCCDE5	Author
Bogl LH	20	#FCCDE5	Author
Massa J	20	#FCCDE5	Author
Seo JH	20	#FCCDE5	Author
Spiewankiewicz B	20	#FCCDE5	Author
Sucheston-Campbell L	20	#FCCDE5	Author
Sucheston-Campbell LE	20	#FCCDE5	Author
Shafrir AL	20	#FCCDE5	Author
Stram DO	20	#FCCDE5	Author
Yang HP	20	#FCCDE5	Author
Ziogas A	20	#FCCDE5	Author
Hong CC	20	#FCCDE5	Author
Velez Edwards DR	20	#FCCDE5	Author
Chavarro JE	21	#D9D9D9	Author
Hauser R	21	#D9D9D9	Author
Minguez-Alarcon L	21	#D9D9D9	Author
Gaskins AJ	21	#D9D9D9	Author
Ford JB	21	#D9D9D9	Author
Souter I	21	#D9D9D9	Author
Chiu YH	21	#D9D9D9	Author
Hood RB	21	#D9D9D9	Author
Lee MM	21	#D9D9D9	Author
Sergeyev O	21	#D9D9D9	Author
Burns JS	21	#D9D9D9	Author
Bellinger DC	21	#D9D9D9	Author
Korrick SA	21	#D9D9D9	Author
Arvizu M	21	#D9D9D9	Author
Baker ER	21	#D9D9D9	Author
Jones D	21	#D9D9D9	Author
Jones DP	21	#D9D9D9	Author
Laue HE	21	#D9D9D9	Author
Plaku-Alakbarova B	21	#D9D9D9	Author
Smigulina L	21	#D9D9D9	Author
Attaman J	21	#D9D9D9	Author
Campos H	21	#D9D9D9	Author
Bosquet Enlow M	21	#D9D9D9	Author
Calafat AM	21	#D9D9D9	Author
Field AE	21	#D9D9D9	Author
Dikov Y	21	#D9D9D9	Author
Gillman MW	21	#D9D9D9	Author
Koch HM	21	#D9D9D9	Author
Kovalev S	21	#D9D9D9	Author
Korrick S	21	#D9D9D9	Author
Lebedev AT	21	#D9D9D9	Author
Genard-Walton M	21	#D9D9D9	Author
Messerlian C	21	#D9D9D9	Author
Shtratnikova V	21	#D9D9D9	Author
Petrozza JC	21	#D9D9D9	Author
Sokolov S	21	#D9D9D9	Author
Suvorov A	21	#D9D9D9	Author
Tanrikut C	21	#D9D9D9	Author
Williams PL	21	#D9D9D9	Author
Madan JC	21	#D9D9D9	Author
Rokoff LB	21	#D9D9D9	Author
Halldorsson TI	21	#D9D9D9	Author
Olsen SF	21	#D9D9D9	Author
Sandoval-Insausti H	21	#D9D9D9	Author
Shoaff JR	21	#D9D9D9	Author
Tan Y	21	#D9D9D9	Author
Tang Z	21	#D9D9D9	Author
Benincasa G	22	#BC80BD	Author
Costa D	22	#BC80BD	Author
Infante T	22	#BC80BD	Author
Lucchese R	22	#BC80BD	Author
Napoli C	22	#BC80BD	Author
De Rimini ML	22	#BC80BD	Author
Mansueto G	22	#BC80BD	Author
Marfella R	22	#BC80BD	Author
Schiano C	22	#BC80BD	Author
Nicoletti GF	22	#BC80BD	Author
Rosner B	23	#CCEBC5	Author
Heng YJ	23	#CCEBC5	Author
Baker GM	23	#CCEBC5	Author
Collins LC	23	#CCEBC5	Author
Colditz G	23	#CCEBC5	Author
Seddon JM	23	#CCEBC5	Author
Kensler KH	23	#CCEBC5	Author
Schnitt SJ	23	#CCEBC5	Author
De D	23	#CCEBC5	Author
Murthy D	23	#CCEBC5	Author
Brown M	23	#CCEBC5	Author
de Andrade VP	23	#CCEBC5	Author
King TA	23	#CCEBC5	Author
