V1	V2	coex_THY.tsv	ppi.tsv	coex_TNV.tsv	coex_PRS.tsv	coex_MSG.tsv	coex_HRA.tsv	coex_HRV.tsv	coex_WBL.tsv	coex_ATT.tsv	coex_EMS.tsv	coex_STM.tsv	HP.tsv	coex_SMU.tsv	MP.tsv	coex_VGN.tsv	coex_ITI.tsv	coex_CLT.tsv	coex_core.tsv	coex_PIT.tsv
MYLK3	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	LMOD3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ASB15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	UNC45B	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CACNA1S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CAVIN4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	FBXO40	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	PDLIM3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	MYOM3	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ATP2A1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ENO3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYH3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	RBFOX1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	KLHL41	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYL3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	COX6A2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ATP1A2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYBPC2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	NEB	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	DDN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYBPH	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	HSPB6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	FABP3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	XIRP1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	STAC3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CKMT2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	EEF1A2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	GMPR	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ACTC1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	SGCA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	DES	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	FLNC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	DUSP13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	APOBEC2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CAP2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CMYA5	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TRIM54	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	TRIM55	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYF6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYF5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOG	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TCAP	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	SCN4A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CADPS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	LDB3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TNNT3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TNNC1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TNNI1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	RAPSN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	VGLL2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CHRND	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TRIM63	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOM2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOM1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	SPTB	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CAV3	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	SGCG	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	PYGM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	RYR1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOZ1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	SLN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	PPP1R3A	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CAMK2A	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TTN	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TPM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MB	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	NRAP	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYBPC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	C10orf71	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TRIM72	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYOZ2	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	PKIA	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	SYNPO2L	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	NEXN	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	PFKM	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TPM3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	BIN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ALPK3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	MYBPC3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	TNNI3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYLK3	MYH2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYH1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	PDE4DIP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYL6B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYO18B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	CHRNB1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TRDN	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYLPF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	XIRP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	HSPB7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	MYL1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	ATP2A2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	TNNI2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK3	FBP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	SRL	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PDLIM5	HACD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	ATP1B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDLIM5	CAP2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	ACTB	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
PDLIM5	CMYA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	TRIM54	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PDLIM5	MYOM1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
PDLIM5	RYR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDLIM5	MYOT	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PDLIM5	TTN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	TPM2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	SVIL	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDLIM5	CFL2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
PDLIM5	NEXN	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PDLIM5	TPM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	ALPK3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
PDLIM5	PDE4DIP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	MYO18B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	HSPB7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	ATP2A2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	SYNPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAA2	SRL	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	SMPX	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	POPDC3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	DUSP27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	DUSP26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	HACD1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	LMOD3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	UNC45B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	CAVIN4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	PDLIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRKAA2	MYOM3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	RBFOX1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PRKAA2	KLHL41	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PRKAA2	ATP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	HSPB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	USP13	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	CRYAB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	CKMT2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	EEF1A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	GMPR	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	SGCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	DES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	CAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRKAA2	CMYA5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	MEGF10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKAA2	LDB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	MYOM1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	RYR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	PYGM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PRKAA2	MYOZ1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	TTN	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	TPM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRKAA2	NRAP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	SVIL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRKAA2	MYOZ2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	PKIA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	CFL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	NEXN	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	PFKM	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	ALPK3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
PRKAA2	PDE4DIP	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	SPEG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
PRKAA2	MACF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PRKAA2	PDLIM5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAA2	PRKAA2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MIR1-1HG	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	LMOD2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SRL	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	HJV	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SMPX	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PPP1R27	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	HHATL	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CHRNA1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KLHL40	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	DUSP26	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	HRC	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYLK2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	LRTM1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	LMOD3	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KLHL40	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	UNC45B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CACNA1S	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	RPL3L	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	FBXO40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PDLIM3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOM3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	ATP2A1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	ENO3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	RBFOX1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	KLHL41	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYL3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	COX6A2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	ATP1A2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYBPC2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	NEB	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0
KLHL40	DDN	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYBPH	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	HSPB6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	FABP3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	XIRP1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
KLHL40	STAC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CRYAB	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CKMT2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	EEF1A2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	ACTC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SGCA	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	DES	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	FLNC	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	DUSP13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	APOBEC2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TRIM54	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TRIM55	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYF6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYF5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOG	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KLHL40	TCAP	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SCN4A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	LDB3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TNNT3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TNNC1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	TNNI1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	RAPSN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	VGLL2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CHRND	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	ANKRD2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TRIM63	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SPTB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CAV3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SGCG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PYGM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	RYR1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOZ1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	MYOT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SLN	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PPP1R3A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	CAMK2A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TTN	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MB	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	NRAP	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	MYBPC1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	C10orf71	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TRIM72	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYOZ2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PKIA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	SYNPO2L	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	PFKM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	TPM3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KLHL40	BIN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	ALPK3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYH2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYH1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYO18B	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	COL6A3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KLHL40	TRDN	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KLHL40	MYLPF	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	XIRP2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KLHL40	HSPB7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYL1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KLHL40	TNNI2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL40	FBP2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL40	MYLK3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	LMOD2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	SRL	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	HJV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	SMPX	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
