V1	V2	coex_THY.tsv	ppi.tsv	coex_KDN.tsv	coex_LNG.tsv	coex_ATT.tsv	coex_ITI.tsv	HP.tsv	MP.tsv	coex_PIT.tsv	coex_BRO.tsv	coex_ATC.tsv	reactome_copathway.tsv	coex_EMC.tsv	coex_WBL.tsv	coex_CLT.tsv	coex_BRB.tsv	coex_PNC.tsv	coex_HRV.tsv	coex_ATA.tsv	coex_core.tsv	coex_BRC.tsv
MCUB	TNFRSF1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MCUB	BIRC3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCUB	WAS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CD6	GPR132	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CD6	PARP8	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	GZMM	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	TBX21	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PSD4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	TNFRSF4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	SPOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PIK3R6	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CCL4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SPIB	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	PRF1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
CD6	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	APOBEC3G	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	TNFRSF13B	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	DENND1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	TRBV28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IGHM	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	SLFN12L	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	HLA-DOA	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	HLA-DRA	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	PSMB8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CD247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CARD11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IRAK4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PLCG2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	CERKL	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	EVL	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	ARL4C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	SEMA4D	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	ARHGAP30	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	MALT1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CXCL16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	GPRIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SP140L	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ANO9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	FMNL1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	SH2D1A	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	LCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SEPTIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IL7R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GPR171	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CD6	CIITA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CD28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD19	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	PIK3CD	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PARP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	THEMIS	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	KLHL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	RASGRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD8B	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	TMEM154	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	RHOH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	INPP5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	NLRC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CCDC88B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	TMC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SNX20	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CD6	NOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PRKCB	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	EML4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ICOS	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	DENND2D	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CTLA4	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CD6	PYHIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	ARHGAP25	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	FCMR	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GFI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SAMSN1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CCR5	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	IKZF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD3G	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	TNFRSF13C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	UBASH3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CMTM7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CARMIL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	RNF166	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	NCF1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	MS4A1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	NFKBIE	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	MOV10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	GBP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	FERMT3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CD96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CAMK4	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	ITGB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IL2RG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GPR174	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	GZMA	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CD6	CD53	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	MYO1F	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	SKAP1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	ITGAX	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CMTM3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	IL2RA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	VAV1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	TMC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	PIK3R5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ARRB2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	IRF8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	NLRC5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PSTPIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GPR65	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CD27	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	STAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IRF4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	MYO1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GMFG	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LIMD2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LCP1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	TESPA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	DOCK2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	PTPN22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	NUP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	RHBDF2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	FCHO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	RAC2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CR2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	SELPLG	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	JAK3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	RPS6KA1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	FAM78A	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	SEPTIN6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ZBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	ST8SIA4	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CD4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	ZNF831	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LAX1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	SASH3	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
CD6	SLAMF1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
CD6	LRMP	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CD6	PTPN6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	ARHGDIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	KIF21B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	WIPF1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ITGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	ZAP70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	ITK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CRYBG1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CYTIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CD69	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	OSBPL3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CD6	GZMK	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
CD6	NFATC2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	POU2AF1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	CD5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IL10RA	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CD79A	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	LPXN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	DOCK8	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CYTH1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	AKNA	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	TCF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	STK4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ARAP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CD6	MAP4K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	IL21R	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	SLA2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	NCF4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CORO1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CYBA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	PIM2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	RIN3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	IL2RB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	GRAP2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD6	SH3BP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	GMIP	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	IL12RB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	FXYD5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	FYB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	PTPRC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	SP140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	CST7	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	ARHGAP15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ACAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	STK10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	DAPP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	DGKA	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	CASP8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	ADAM28	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CD6	RNASET2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD6	CYFIP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	LCP2	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CD6	FYN	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD6	DEF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD6	BIRC3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	WAS	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	CD74	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
CD6	CCDC88C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRAF3IP3	GPR132	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PARP8	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRAF3IP3	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	GZMM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	TBX21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PSD4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
TRAF3IP3	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	SPOCK2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
TRAF3IP3	AGAP2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	FCGR3A	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	BLNK	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PIK3R6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
TRAF3IP3	CCL4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	SPIB	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	HLA-E	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PRF1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRAF3IP3	APOBEC3G	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	TNFRSF13B	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRAF3IP3	DENND1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	TRBV28	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	IGHM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRAF3IP3	SLFN12L	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	HLA-DOA	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	HLA-DRA	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	CD247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	CARD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	CD3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	IRAK4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PLCG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	CERKL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	EVL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	ARL4C	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	SEMA4D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	ARHGAP30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	MALT1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	B2M	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	CXCL16	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	GPRIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	SP140L	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	ANO9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
TRAF3IP3	FMNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	SH2D1A	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	LCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	SEPTIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	IL7R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	GPR171	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	CIITA	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	CD28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAF3IP3	CD19	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRAF3IP3	PIK3CD	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP3	PARP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
